	GSM1194697	GSM1194698	GSM1194699
ENSG00000138472	0	0	0
ENSG00000197273	0	0	0
ENSG00000044012	0	0	0
ENSG00000138867	294	417	162
ENSG00000152402	31	213	82
ENSG00000123201	2	5	1
ENSG00000070019	94	16	18
ENSG00000132518	1	6	0
ENSG00000204529	0	0	0
ENSG00000101890	0	0	0
ENSG00000243316	0	0	0
ENSG00000151806	539	1184	184
ENSG00000143774	920	1122	423
ENSG00000234770	0	0	0
ENSG00000144366	762	854	169
ENSG00000169919	290	888	124
ENSG00000277606	99	23	38
ENSG00000224723	0	0	0
ENSG00000169325	0	0	0
ENSG00000241549	76	65	90
ENSG00000253203	12	53	34
ENSG00000239650	27	0	0
ENSG00000236296	26	39	20
ENSG00000224458	0	0	0
ENSG00000227762	0	0	0
ENSG00000215630	10	0	0
ENSG00000254838	32	6	54
ENSG00000254781	0	0	0
ENSG00000151233	151	252	53
ENSG00000282037	0	0	0
ENSG00000224860	0	0	0
ENSG00000232433	0	0	0
ENSG00000275026	0	0	0
ENSG00000235310	0	0	0
ENSG00000172986	102	52	54
ENSG00000163754	201	95	89
ENSG00000251633	10	0	0
ENSG00000237099	0	0	0
ENSG00000231095	0	0	1
ENSG00000056998	18	62	9
ENSG00000206159	60	81	31
ENSG00000170180	0	0	1
ENSG00000250361	1	0	0
ENSG00000136732	2	0	0
ENSG00000197465	8	7	1
ENSG00000104812	570	536	423
ENSG00000111713	12	0	0
ENSG00000125812	295	94	102
ENSG00000145649	25	0	5
ENSG00000249454	0	0	0
ENSG00000100453	2	0	0
ENSG00000100450	10	0	0
ENSG00000113088	0	0	0
ENSG00000197540	0	0	0
ENSG00000049239	659	801	635
ENSG00000162882	69	31	29
ENSG00000148702	63	11	2
ENSG00000130956	16	21	89
ENSG00000165996	46	73	34
ENSG00000206527	1646	2419	872
ENSG00000074696	2234	2021	1240
ENSG00000188921	235	203	261
ENSG00000085382	59	177	98
ENSG00000131373	71	60	47
ENSG00000138796	535	288	97
ENSG00000084754	1136	1086	370
ENSG00000251596	0	1	0
ENSG00000138029	426	847	419
ENSG00000063854	121	120	48
ENSG00000103253	5	26	1
ENSG00000084110	19	33	23
ENSG00000105697	99	93	61
ENSG00000113196	0	0	0
ENSG00000164107	9	0	0
ENSG00000101323	0	0	0
ENSG00000116882	0	0	0
ENSG00000173805	256	120	83
ENSG00000145681	0	0	0
ENSG00000132702	0	0	0
ENSG00000140511	24	179	16
ENSG00000187664	0	0	0
ENSG00000180423	33	32	14
ENSG00000112855	51	2	1
ENSG00000105509	0	0	0
ENSG00000170961	240	165	66
ENSG00000103044	761	1407	490
ENSG00000128708	601	821	156
ENSG00000152240	83	43	49
ENSG00000251453	0	0	0
ENSG00000224224	0	0	0
ENSG00000253226	0	0	0
ENSG00000137814	402	317	142
ENSG00000214367	252	168	105
ENSG00000092036	85	20	53
ENSG00000226967	0	0	0
ENSG00000249115	78	27	39
ENSG00000147874	322	248	89
ENSG00000227344	1	0	0
ENSG00000236121	0	0	0
ENSG00000235454	67	0	0
ENSG00000213397	57	0	5
ENSG00000131351	59	116	54
ENSG00000257300	0	0	0
ENSG00000113249	1	3	9
ENSG00000135077	62	82	19
ENSG00000143575	374	1217	473
ENSG00000206172	0	0	2
ENSG00000188536	0	0	0
ENSG00000244734	0	8	1
ENSG00000229988	0	0	0
ENSG00000223609	0	0	0
ENSG00000213931	0	0	0
ENSG00000113070	1053	1780	787
ENSG00000213934	0	0	0
ENSG00000196565	20	13	29
ENSG00000206177	0	0	0
ENSG00000283847	1127	591	2113
ENSG00000086506	0	0	0
ENSG00000112339	535	216	301
ENSG00000130656	0	0	0
ENSG00000206178	0	0	0
ENSG00000196917	428	278	334
ENSG00000182782	114	230	51
ENSG00000255398	63	8	26
ENSG00000004961	212	295	125
ENSG00000172534	875	860	350
ENSG00000103145	331	285	104
ENSG00000111727	230	298	61
ENSG00000232087	0	0	0
ENSG00000228147	0	0	0
ENSG00000234079	125	7	0
ENSG00000228706	0	0	0
ENSG00000231941	0	8	0
ENSG00000277480	0	0	0
ENSG00000101336	444	579	38
ENSG00000180353	564	429	559
ENSG00000164588	23	16	16
ENSG00000099822	0	0	0
ENSG00000263324	34	102	154
ENSG00000138622	0	0	0
ENSG00000161610	0	0	0
ENSG00000121764	0	0	0
ENSG00000137252	0	0	0
ENSG00000126264	0	80	1
ENSG00000116478	1397	2107	586
ENSG00000100429	11	55	6
ENSG00000163517	40	22	1
ENSG00000234724	16	0	0
ENSG00000233012	164	195	0
ENSG00000196591	878	445	416
ENSG00000171720	86	206	14
ENSG00000068024	135	23	449
ENSG00000108840	106	80	85
ENSG00000094631	187	64	355
ENSG00000061273	328	627	440
ENSG00000147099	209	179	174
ENSG00000048052	2811	3993	1243
ENSG00000140287	0	0	0
ENSG00000111906	521	408	243
ENSG00000184508	65	45	71
ENSG00000143321	2573	2393	1856
ENSG00000112273	0	0	0
ENSG00000227183	0	0	0
ENSG00000167220	117	32	77
ENSG00000119431	109	91	15
ENSG00000115677	3498	4138	2066
ENSG00000165259	32	100	84
ENSG00000119285	712	502	339
ENSG00000155393	391	130	298
ENSG00000187105	23	14	19
ENSG00000129493	734	617	450
ENSG00000008869	744	72	195
ENSG00000068097	477	764	351
ENSG00000276986	0	0	0
ENSG00000013583	255	165	78
ENSG00000051620	561	1665	254
ENSG00000112406	250	148	138
ENSG00000092148	3346	3631	1468
ENSG00000165338	497	304	179
ENSG00000126107	154	35	335
ENSG00000173064	1443	1512	1311
ENSG00000002746	15	11	20
ENSG00000138411	38	30	21
ENSG00000173706	309	501	591
ENSG00000127311	725	588	745
ENSG00000119969	484	647	270
ENSG00000163312	349	544	426
ENSG00000187821	0	0	0
ENSG00000198265	2126	4187	2280
ENSG00000130589	232	121	88
ENSG00000136929	2	19	3
ENSG00000114735	204	269	279
ENSG00000162639	22	4	63
ENSG00000165478	79	160	213
ENSG00000188175	95	0	0
ENSG00000089472	8	53	0
ENSG00000181333	35	2	19
ENSG00000221932	0	0	0
ENSG00000103657	866	926	499
ENSG00000277278	729	672	535
ENSG00000259845	3	0	0
ENSG00000282090	0	0	0
ENSG00000280787	711	553	680
ENSG00000180229	103	18	58
ENSG00000230267	57	14	8
ENSG00000260644	403	393	427
ENSG00000281828	0	0	0
ENSG00000261599	416	393	427
ENSG00000282417	1012	1389	682
ENSG00000138641	873	835	289
ENSG00000148634	887	1320	626
ENSG00000138646	96	57	35
ENSG00000138642	1301	1391	299
ENSG00000051108	535	428	144
ENSG00000122557	645	630	281
ENSG00000114315	1418	1194	607
ENSG00000069812	128	145	51
ENSG00000173673	0	0	0
ENSG00000188290	45	21	17
ENSG00000273529	0	0	0
ENSG00000144485	16	3	4
ENSG00000179111	0	0	0
ENSG00000163666	0	0	0
ENSG00000213614	1252	943	1109
ENSG00000049860	508	499	140
ENSG00000186834	415	439	108
ENSG00000168517	9	5	5
ENSG00000164683	424	79	157
ENSG00000135547	10	26	99
ENSG00000163909	6	9	0
ENSG00000010704	270	170	201
ENSG00000162669	0	0	0
ENSG00000113924	22	0	14
ENSG00000019991	0	15	19
ENSG00000109758	0	0	0
ENSG00000235173	143	81	8
ENSG00000185359	135	566	223
ENSG00000165102	1249	1052	839
ENSG00000280680	360	322	184
ENSG00000010282	0	0	0
ENSG00000152804	74	0	28
ENSG00000164161	45	30	21
ENSG00000182218	39	11	14
ENSG00000143512	1	0	0
ENSG00000132297	117	96	113
ENSG00000114455	11	12	0
ENSG00000197568	41	16	41
ENSG00000106049	972	1846	525
ENSG00000198130	217	162	136
ENSG00000177374	36	48	17
ENSG00000169635	88	5	46
ENSG00000167861	1500	708	252
ENSG00000100644	7456	11968	5410
ENSG00000166135	828	294	193
ENSG00000258978	0	0	0
ENSG00000124440	357	107	90
ENSG00000181061	641	823	223
ENSG00000258016	0	0	0
ENSG00000254455	0	0	0
ENSG00000227644	0	0	0
ENSG00000236012	0	0	0
ENSG00000251019	0	0	0
ENSG00000248785	0	96	0
ENSG00000237005	0	0	0
ENSG00000219608	2	0	0
ENSG00000258886	5	0	2
ENSG00000253952	0	0	0
ENSG00000237148	0	0	0
ENSG00000248929	0	0	0
ENSG00000233299	0	0	0
ENSG00000255254	0	0	0
ENSG00000253229	4	0	0
ENSG00000237303	0	0	0
ENSG00000258104	0	0	0
ENSG00000131097	9	0	0
ENSG00000214511	0	0	0
ENSG00000146066	586	377	353
ENSG00000175202	1	0	0
ENSG00000149196	149	349	139
ENSG00000135245	340	432	174
ENSG00000172273	354	723	368
ENSG00000169567	2188	2828	690
ENSG00000231531	0	0	0
ENSG00000271159	0	1	0
ENSG00000137133	56	95	56
ENSG00000230398	0	0	0
ENSG00000111911	185	123	176
ENSG00000127946	429	300	790
ENSG00000130787	561	338	133
ENSG00000163349	2083	2237	1142
ENSG00000064393	872	950	449
ENSG00000110422	2010	1499	722
ENSG00000160396	0	0	0
ENSG00000100084	21	0	2
ENSG00000271563	0	0	0
ENSG00000149929	49	344	11
ENSG00000095951	2073	4520	1578
ENSG00000010818	1246	763	922
ENSG00000127124	331	690	100
ENSG00000123485	197	560	81
ENSG00000156515	657	944	250
ENSG00000159399	1435	1976	449
ENSG00000228612	0	0	0
ENSG00000160883	0	0	4
ENSG00000156510	10	0	36
ENSG00000227715	3920	7015	1948
ENSG00000206450	3410	3812	1328
ENSG00000206435	1796	1784	1165
ENSG00000239463	337	1202	218
ENSG00000242386	241	34	140
ENSG00000232957	96	46	72
ENSG00000243612	0	0	0
ENSG00000228163	317	524	73
ENSG00000234260	0	0	0
ENSG00000223447	0	0	0
ENSG00000236693	104	352	173
ENSG00000226071	16	12	2
ENSG00000236418	1936	2104	2940
ENSG00000233192	0	0	1
ENSG00000206237	44	59	24
ENSG00000230675	10	10	6
ENSG00000224793	0	0	0
ENSG00000277263	465	408	671
ENSG00000228080	504	1687	427
ENSG00000227442	0	0	0
ENSG00000230463	53	712	84
ENSG00000231021	0	0	0
ENSG00000198502	0	0	1
ENSG00000229391	0	0	0
ENSG00000227099	0	0	0
ENSG00000233697	0	0	0
ENSG00000227384	0	0	0
ENSG00000206493	2686	4012	2136
ENSG00000234487	149	97	84
ENSG00000276051	0	34	0
ENSG00000231904	4	11	21
ENSG00000243336	7	223	14
ENSG00000233964	0	4	8
ENSG00000242227	153	137	94
ENSG00000234799	0	0	0
ENSG00000259930	0	0	0
ENSG00000226027	0	0	0
ENSG00000229552	0	0	0
ENSG00000236706	0	0	0
ENSG00000224736	237	718	207
ENSG00000234849	0	0	7
ENSG00000233053	0	0	0
ENSG00000159267	609	876	391
ENSG00000108924	34	0	16
ENSG00000218194	0	0	0
ENSG00000071794	75	163	63
ENSG00000136630	0	3	4
ENSG00000101294	947	1531	869
ENSG00000147421	181	35	101
ENSG00000256269	338	166	164
ENSG00000183624	220	391	164
ENSG00000143341	369	765	347
ENSG00000148357	8	27	11
ENSG00000140382	519	219	432
ENSG00000064961	206	75	55
ENSG00000137309	3503	2374	872
ENSG00000236683	3	0	0
ENSG00000248641	0	0	0
ENSG00000258011	0	0	0
ENSG00000233313	0	0	0
ENSG00000233440	0	0	0
ENSG00000216753	0	0	0
ENSG00000233155	0	0	0
ENSG00000149948	2376	4018	1673
ENSG00000189403	1261	1221	464
ENSG00000124097	2	0	0
ENSG00000213707	5	0	0
ENSG00000230547	0	0	0
ENSG00000223904	0	0	0
ENSG00000220557	4	0	0
ENSG00000180189	4	0	5
ENSG00000238190	0	0	0
ENSG00000229384	0	0	0
ENSG00000217482	0	0	0
ENSG00000236407	0	0	0
ENSG00000253463	0	0	0
ENSG00000219163	0	0	0
ENSG00000248909	0	0	1
ENSG00000250721	0	0	0
ENSG00000253770	23	0	23
ENSG00000282695	20	0	4
ENSG00000230886	0	0	0
ENSG00000225984	0	0	0
ENSG00000230611	1	0	0
ENSG00000249745	0	0	0
ENSG00000250862	0	0	0
ENSG00000250011	25	1	0
ENSG00000244089	0	0	0
ENSG00000233266	2	0	0
ENSG00000226837	0	0	0
ENSG00000251566	0	0	0
ENSG00000243873	0	0	0
ENSG00000213467	0	0	0
ENSG00000243877	0	0	0
ENSG00000203489	60	52	53
ENSG00000214821	1	3	0
ENSG00000253516	2	0	6
ENSG00000254735	0	0	0
ENSG00000248956	0	0	0
ENSG00000229316	0	0	0
ENSG00000254146	0	0	0
ENSG00000249338	0	0	0
ENSG00000234379	0	0	0
ENSG00000132967	265	115	64
ENSG00000231148	13	1	0
ENSG00000259699	92	28	27
ENSG00000224159	0	0	0
ENSG00000164104	403	374	134
ENSG00000267736	0	0	0
ENSG00000029993	802	1122	963
ENSG00000225336	0	0	0
ENSG00000223656	0	0	0
ENSG00000213301	0	0	0
ENSG00000237603	0	0	0
ENSG00000214288	0	0	0
ENSG00000231845	10	0	24
ENSG00000250897	0	0	0
ENSG00000248430	0	0	0
ENSG00000249400	0	0	0
ENSG00000220184	0	0	0
ENSG00000217085	0	0	0
ENSG00000231470	0	0	0
ENSG00000226059	0	0	1
ENSG00000224551	0	0	0
ENSG00000284207	0	0	0
ENSG00000235148	0	0	0
ENSG00000215283	0	0	1
ENSG00000259428	0	0	0
ENSG00000267132	0	2	0
ENSG00000250730	1	0	0
ENSG00000213652	0	0	0
ENSG00000231929	0	0	0
ENSG00000260828	0	0	0
ENSG00000228808	1	0	0
ENSG00000237642	0	0	0
ENSG00000213070	0	0	10
ENSG00000215399	0	0	0
ENSG00000227096	0	2	0
ENSG00000229992	4	0	3
ENSG00000176256	0	0	0
ENSG00000117305	180	199	125
ENSG00000146151	0	0	0
ENSG00000113161	260	675	194
ENSG00000112972	1288	3190	1005
ENSG00000134240	0	0	0
ENSG00000205581	1096	1171	508
ENSG00000244101	12	3	0
ENSG00000248336	0	0	0
ENSG00000274138	0	0	0
ENSG00000249619	0	0	0
ENSG00000249439	5	2	1
ENSG00000250197	0	0	0
ENSG00000249503	0	0	0
ENSG00000250787	0	0	0
ENSG00000234927	0	2	0
ENSG00000224519	0	0	0
ENSG00000229046	3	0	0
ENSG00000239539	0	0	1
ENSG00000226977	0	0	0
ENSG00000259557	0	0	0
ENSG00000254114	0	0	0
ENSG00000258967	0	0	0
ENSG00000235028	1	0	0
ENSG00000237589	0	0	0
ENSG00000230326	0	0	0
ENSG00000224755	0	0	0
ENSG00000172186	0	0	0
ENSG00000235734	0	0	4
ENSG00000229237	0	0	0
ENSG00000253954	0	0	0
ENSG00000224040	0	0	0
ENSG00000230942	0	0	0
ENSG00000283357	0	0	0
ENSG00000239614	1	0	2
ENSG00000241120	30	7	5
ENSG00000248377	0	0	0
ENSG00000198830	4842	7167	2593
ENSG00000231261	0	0	0
ENSG00000232605	0	0	0
ENSG00000241810	0	0	0
ENSG00000214578	0	0	0
ENSG00000231376	0	0	0
ENSG00000238249	3	10	0
ENSG00000223452	0	0	0
ENSG00000229367	0	0	0
ENSG00000232963	21	0	0
ENSG00000228034	0	0	0
ENSG00000227259	0	0	0
ENSG00000236124	0	0	0
ENSG00000229072	0	0	0
ENSG00000228398	0	0	0
ENSG00000241203	0	0	0
ENSG00000232916	0	0	0
ENSG00000236086	0	0	0
ENSG00000230330	1	0	0
ENSG00000213721	0	0	0
ENSG00000214195	0	0	0
ENSG00000213558	0	0	0
ENSG00000231471	0	0	0
ENSG00000232875	71	108	0
ENSG00000228901	0	0	0
ENSG00000231726	0	0	0
ENSG00000214281	0	0	0
ENSG00000249014	0	0	0
ENSG00000260602	0	0	0
ENSG00000261620	0	1	0
ENSG00000179362	71	61	61
ENSG00000259246	0	0	0
ENSG00000234664	1	0	0
ENSG00000257179	0	0	0
ENSG00000226427	0	0	0
ENSG00000212769	0	0	0
ENSG00000180150	0	0	0
ENSG00000118418	14	0	5
ENSG00000183586	0	0	0
ENSG00000182952	66	8	10
ENSG00000198157	29	0	0
ENSG00000113716	426	251	213
ENSG00000100281	1048	582	165
ENSG00000158497	0	0	0
ENSG00000072571	106	449	14
ENSG00000100292	137	35	3
ENSG00000277424	130	122	122
ENSG00000221887	0	0	0
ENSG00000288204	0	0	0
ENSG00000188816	0	0	0
ENSG00000188620	0	0	0
ENSG00000135100	19	32	18
ENSG00000276194	6	10	6
ENSG00000101076	20	13	33
ENSG00000164749	5	2	1
ENSG00000228611	0	0	0
ENSG00000150540	924	669	310
ENSG00000177733	334	224	34
ENSG00000135486	1954	3556	1368
ENSG00000139675	6	6	12
ENSG00000218347	0	0	0
ENSG00000214223	0	2	2
ENSG00000264315	0	2	0
ENSG00000220157	0	0	0
ENSG00000213568	0	0	1
ENSG00000227638	13	0	27
ENSG00000214761	1	0	6
ENSG00000262333	7	0	2
ENSG00000243188	0	0	0
ENSG00000229910	0	0	0
ENSG00000218454	0	0	0
ENSG00000237295	0	0	0
ENSG00000205412	0	1	3
ENSG00000228168	0	0	0
ENSG00000236459	0	0	1
ENSG00000240236	0	1	0
ENSG00000241947	0	1	0
ENSG00000231206	0	0	0
ENSG00000239345	0	0	0
ENSG00000233680	1	2	0
ENSG00000230170	0	2	0
ENSG00000235784	0	0	0
ENSG00000226188	3	1	6
ENSG00000233780	0	0	1
ENSG00000227862	0	0	0
ENSG00000213778	0	1	0
ENSG00000213412	0	1	0
ENSG00000213049	0	0	0
ENSG00000225695	14	19	11
ENSG00000231942	7	1	9
ENSG00000218574	0	0	1
ENSG00000282315	0	2	0
ENSG00000237804	0	1	0
ENSG00000206228	0	0	0
ENSG00000212961	37	30	25
ENSG00000220937	1	5	0
ENSG00000233615	1	0	0
ENSG00000214204	0	0	1
ENSG00000249271	0	2	0
ENSG00000259411	1	0	95
ENSG00000228020	0	0	0
ENSG00000236695	0	0	0
ENSG00000224578	28	16	47
ENSG00000233231	17	1	11
ENSG00000259512	0	0	0
ENSG00000257195	0	16	4
ENSG00000283305	0	0	0
ENSG00000269119	0	0	0
ENSG00000229534	0	0	0
ENSG00000236539	789	696	617
ENSG00000249920	0	0	0
ENSG00000248640	0	0	0
ENSG00000237442	1	0	2
ENSG00000219582	0	0	0
ENSG00000230280	5	2	129
ENSG00000229887	14	3	2
ENSG00000233497	0	0	0
ENSG00000187999	0	0	0
ENSG00000259228	18	83	7
ENSG00000227453	0	0	0
ENSG00000213559	0	0	0
ENSG00000248444	0	0	0
ENSG00000229221	0	0	0
ENSG00000270665	0	0	0
ENSG00000230946	122	10	30
ENSG00000257332	0	2	1
ENSG00000215492	56	0	0
ENSG00000236946	0	1	0
ENSG00000259686	2	3	0
ENSG00000254713	0	0	0
ENSG00000236569	0	0	0
ENSG00000259550	2	1	0
ENSG00000255141	4	2	0
ENSG00000229251	0	0	0
ENSG00000231956	0	0	0
ENSG00000122566	1583	2418	1222
ENSG00000170144	1858	2968	1251
ENSG00000226790	2	2	0
ENSG00000257851	0	0	1
ENSG00000260689	19	0	35
ENSG00000219102	0	0	0
ENSG00000250826	0	0	0
ENSG00000224494	0	0	0
ENSG00000225636	0	0	0
ENSG00000267233	0	0	0
ENSG00000227688	1	0	0
ENSG00000214653	0	0	0
ENSG00000226068	0	0	3
ENSG00000236565	0	0	0
ENSG00000213300	0	0	30
ENSG00000253119	0	1	1
ENSG00000239699	0	1	0
ENSG00000270903	5	6	39
ENSG00000197451	679	1449	126
ENSG00000255734	0	0	0
ENSG00000092199	3152	3842	2146
ENSG00000282175	0	0	0
ENSG00000274109	0	0	0
ENSG00000282559	0	0	0
ENSG00000273865	0	0	0
ENSG00000258900	16	1	4
ENSG00000215054	0	0	0
ENSG00000204253	0	1	0
ENSG00000259419	0	0	0
ENSG00000263179	0	0	0
ENSG00000213305	13	0	0
ENSG00000228653	11	1	2
ENSG00000254748	0	0	0
ENSG00000232048	0	0	0
ENSG00000138668	1124	1968	490
ENSG00000152795	1730	2692	1052
ENSG00000226307	0	0	0
ENSG00000234890	2	0	10
ENSG00000236185	0	0	0
ENSG00000270837	0	0	0
ENSG00000232794	3	0	0
ENSG00000217811	0	0	0
ENSG00000169813	1103	1356	837
ENSG00000227538	0	0	0
ENSG00000284254	945	1160	676
ENSG00000220305	7	24	9
ENSG00000213924	0	0	0
ENSG00000248854	0	0	0
ENSG00000126945	167	150	149
ENSG00000096746	308	428	552
ENSG00000230247	0	0	0
ENSG00000165119	2105	4915	1253
ENSG00000250859	0	3	0
ENSG00000227347	1	2	0
ENSG00000251557	0	0	0
ENSG00000243547	1	2	0
ENSG00000250662	0	0	0
ENSG00000282947	1082	760	410
ENSG00000143889	691	580	263
ENSG00000233503	0	0	0
ENSG00000259917	14	1	1
ENSG00000099783	371	169	272
ENSG00000259335	98	0	6
ENSG00000269576	0	0	0
ENSG00000282958	1150	1062	688
ENSG00000223984	173	0	221
ENSG00000255047	0	0	0
ENSG00000153187	3421	4644	2256
ENSG00000105323	3051	2286	1430
ENSG00000214753	339	279	152
ENSG00000234857	77	0	69
ENSG00000259051	0	2	0
ENSG00000241935	56	38	64
ENSG00000152413	372	362	186
ENSG00000103942	479	1223	229
ENSG00000281971	0	0	0
ENSG00000282601	0	0	0
ENSG00000051128	84	50	291
ENSG00000215271	488	1182	266
ENSG00000134709	679	558	270
ENSG00000095066	220	134	110
ENSG00000168172	2239	2344	1388
ENSG00000171476	80	137	48
ENSG00000143452	275	343	128
ENSG00000176635	0	0	0
ENSG00000105991	115	393	11
ENSG00000253293	90	36	13
ENSG00000005073	4	0	2
ENSG00000106031	48	419	10
ENSG00000105996	10	1	149
ENSG00000105997	74	89	63
ENSG00000197576	9	0	0
ENSG00000106004	67	12	7
ENSG00000106006	51	2	36
ENSG00000122592	142	292	111
ENSG00000078399	35	7	0
ENSG00000120094	1	0	0
ENSG00000159184	6	4	5
ENSG00000173917	100	4	24
ENSG00000120093	323	216	22
ENSG00000182742	27	43	6
ENSG00000120075	25	13	0
ENSG00000108511	13	0	1
ENSG00000260027	122	106	16
ENSG00000120068	10	38	0
ENSG00000170689	0	0	0
ENSG00000180818	0	0	0
ENSG00000123388	1	0	0
ENSG00000123407	0	0	0
ENSG00000123364	79	3	31
ENSG00000198353	5	2	0
ENSG00000172789	6	0	5
ENSG00000197757	73	10	1
ENSG00000037965	3	0	1
ENSG00000180806	47	1	0
ENSG00000128645	18	81	2
ENSG00000128710	10	0	2
ENSG00000128713	8	4	0
ENSG00000170178	0	0	0
ENSG00000128714	75	103	0
ENSG00000128652	14	0	0
ENSG00000170166	0	0	0
ENSG00000175879	57	42	35
ENSG00000128709	0	0	0
ENSG00000257017	66	85	62
ENSG00000127483	2052	2490	1198
ENSG00000121905	0	0	0
ENSG00000115756	122	21	58
ENSG00000116983	0	0	7
ENSG00000158104	0	0	2
ENSG00000186603	0	0	0
ENSG00000056050	27	110	1
ENSG00000164120	4	38	1
ENSG00000163106	1	0	0
ENSG00000105707	23	28	3
ENSG00000261701	7	7	0
ENSG00000165704	131	159	36
ENSG00000251644	0	0	0
ENSG00000250587	0	0	0
ENSG00000256752	0	0	0
ENSG00000107521	439	981	161
ENSG00000163755	694	798	147
ENSG00000100099	340	851	162
ENSG00000288445	1009	681	228
ENSG00000166189	63	94	5
ENSG00000173083	206	228	84
ENSG00000172987	0	0	0
ENSG00000110169	0	0	0
ENSG00000168453	38	80	136
ENSG00000276536	102	408	50
ENSG00000130528	4	1	2
ENSG00000196196	0	0	0
ENSG00000113905	37	66	26
ENSG00000196639	172	300	48
ENSG00000113749	11	33	9
ENSG00000101180	0	0	0
ENSG00000134489	29	36	29
ENSG00000135116	35	43	57
ENSG00000197915	0	0	0
ENSG00000118960	74	192	19
ENSG00000153936	402	308	172
ENSG00000002587	577	125	255
ENSG00000122254	47	40	22
ENSG00000153976	0	1	0
ENSG00000125430	23	25	24
ENSG00000182601	0	0	0
ENSG00000249853	0	0	0
ENSG00000276333	8	108	20
ENSG00000136720	174	303	51
ENSG00000187952	0	0	0
ENSG00000171004	189	266	61
ENSG00000185352	0	0	0
ENSG00000230989	846	1403	314
ENSG00000226742	762	545	173
ENSG00000258650	0	0	0
ENSG00000166530	0	0	0
ENSG00000100209	224	312	119
ENSG00000117594	0	0	0
ENSG00000167733	62	17	18
ENSG00000176387	93	67	184
ENSG00000108786	74	113	31
ENSG00000072506	216	445	92
ENSG00000198189	441	213	194
ENSG00000149084	1618	2292	553
ENSG00000170509	139	94	73
ENSG00000087076	80	0	1
ENSG00000108785	0	0	0
ENSG00000086696	266	122	111
ENSG00000130948	81	85	10
ENSG00000133835	245	314	103
ENSG00000025423	7	28	0
ENSG00000132196	184	602	139
ENSG00000232908	0	0	0
ENSG00000099251	59	63	22
ENSG00000228357	42	156	12
ENSG00000203857	10	0	0
ENSG00000203859	0	0	0
ENSG00000099377	167	280	182
ENSG00000187481	0	0	0
ENSG00000203858	0	0	0
ENSG00000249798	0	0	0
ENSG00000203855	0	15	0
ENSG00000198857	1	0	0
ENSG00000103160	262	18	126
ENSG00000119471	178	101	67
ENSG00000284774	570	166	300
ENSG00000025156	149	20	48
ENSG00000160207	1	0	8
ENSG00000102878	110	56	7
ENSG00000176160	0	0	0
ENSG00000171116	0	0	0
ENSG00000268738	0	0	0
ENSG00000172468	0	0	8
ENSG00000229027	0	0	0
ENSG00000169953	0	1	0
ENSG00000227289	0	1	3
ENSG00000224482	0	0	0
ENSG00000232475	0	0	0
ENSG00000224169	0	0	0
ENSG00000228571	0	0	0
ENSG00000233156	0	0	0
ENSG00000196684	263	88	225
ENSG00000080824	11348	13628	4856
ENSG00000224411	19	13	5
ENSG00000281610	4	4	6
ENSG00000205955	3	2	4
ENSG00000181359	38	46	4
ENSG00000096384	3462	4307	1885
ENSG00000205940	50	32	2
ENSG00000183199	5	10	3
ENSG00000282100	68	41	4
ENSG00000235137	0	0	0
ENSG00000235838	28	31	26
ENSG00000166598	7816	10479	4964
ENSG00000259706	42	34	6
ENSG00000203914	11	6	3
ENSG00000165868	5	23	1
ENSG00000132622	0	0	0
ENSG00000155304	130	118	106
ENSG00000187522	462	292	91
ENSG00000237724	384	1628	230
ENSG00000232804	499	591	211
ENSG00000236251	12	0	0
ENSG00000126803	435	366	176
ENSG00000170606	731	978	864
ENSG00000164070	418	446	234
ENSG00000044574	1638	2305	1164
ENSG00000173110	75	290	12
ENSG00000225217	4	0	0
ENSG00000109971	9648	10906	5582
ENSG00000234176	15	15	5
ENSG00000248159	3	0	0
ENSG00000253425	0	0	0
ENSG00000257539	0	0	1
ENSG00000219395	1	0	0
ENSG00000224059	1	3	0
ENSG00000228557	0	0	0
ENSG00000232953	1	1	0
ENSG00000251614	0	0	0
ENSG00000234564	2	2	0
ENSG00000234788	0	0	0
ENSG00000248610	1	0	0
ENSG00000256356	12	6	3
ENSG00000235864	0	1	0
ENSG00000224773	5	0	3
ENSG00000229091	8	6	2
ENSG00000241478	3	7	0
ENSG00000113013	949	1321	398
ENSG00000226666	69	21	6
ENSG00000106211	884	1029	214
ENSG00000081870	227	345	145
ENSG00000236060	3	0	0
ENSG00000230216	0	0	0
ENSG00000170276	0	0	0
ENSG00000254445	0	16	0
ENSG00000169271	0	3	0
ENSG00000004776	1	0	16
ENSG00000173641	0	0	0
ENSG00000152137	45	47	84
ENSG00000260325	22	14	5
ENSG00000169087	324	337	446
ENSG00000133265	264	344	123
ENSG00000144381	1105	1053	1025
ENSG00000213430	0	20	3
ENSG00000216990	0	0	0
ENSG00000251348	3	17	28
ENSG00000227000	0	0	0
ENSG00000249557	0	0	0
ENSG00000218792	0	0	0
ENSG00000248351	0	0	0
ENSG00000285066	0	0	1
ENSG00000229900	0	0	0
ENSG00000282496	0	0	0
ENSG00000249193	0	1	0
ENSG00000230067	13	15	12
ENSG00000215005	1	0	0
ENSG00000215357	0	0	0
ENSG00000228036	0	0	0
ENSG00000115541	410	568	67
ENSG00000270757	84	107	0
ENSG00000234878	0	0	0
ENSG00000249768	25	4	13
ENSG00000187762	4	0	0
ENSG00000235930	0	0	0
